smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
CC1(C)C[C@]2(CCO1)NNC(=O)[C@@H]1C(=O)NNC(=O)[C@H]12	ZINC000005024944	UHHCYTWNOWQKGX-WSFZALMZSA-N	282.300	-1.658	0	50	CAAA	
Nc1nc(NC(=S)N[C@@H]2CCS(=O)(=O)C2)n[nH]1	ZINC000005031975	REIRRBXQXGMGAI-SCSAIBSYSA-N	276.347	-1.140	0	50	CAAA	
O=c1ccocc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	ZINC000005037526	QCBPBADGYXFZSW-ZHVGPZTNSA-N	274.225	-2.182	0	50	CAAA	
NC(=O)c1[nH]nc([C@@H]2O[C@H](CO)[C@H](O)[C@@H]2O)c1O	ZINC000005085274	XESARGFCSKSFID-YLFIIVIFSA-N	259.218	-2.632	0	50	CAAA	in-vitro
NC(=O)c1[nH]nc([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c1O	ZINC000005085276	XESARGFCSKSFID-SDNMUFENSA-N	259.218	-2.632	0	50	CAAA	in-vitro
O=C(N[C@@H]1[C@H](O)O[C@H](CO)[C@H](O)[C@@H]1O)C(F)(F)F	ZINC000005085902	ZXNYUXIMAXVSFN-FPRJBGLDSA-N	275.179	-2.535	0	50	CAAA	
O=C(N[C@@H]1[C@H](O)O[C@@H](CO)[C@H](O)[C@@H]1O)C(F)(F)F	ZINC000005085903	ZXNYUXIMAXVSFN-FQJSGBEDSA-N	275.179	-2.535	0	50	CAAA	
O=C(N[C@@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O)C(F)(F)F	ZINC000005085904	ZXNYUXIMAXVSFN-AIECOIEWSA-N	275.179	-2.535	0	50	CAAA	in-vitro
O=C(N[C@@H]1[C@H](O)O[C@@H](CO)[C@@H](O)[C@@H]1O)C(F)(F)F	ZINC000005085906	ZXNYUXIMAXVSFN-HGVZOGFYSA-N	275.179	-2.535	0	50	CAAA	in-vitro
O=C(O)CN(CCCS(=O)(=O)O)CC(=O)O	ZINC000005113383	CYENWLQMKHLYKF-UHFFFAOYSA-N	255.248	-1.265	0	50	CAAA	in-vitro
Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(N)n1	ZINC000005117753	NOLHIMIFXOBLFF-KVQBGUIXSA-N	266.261	-1.369	0	50	CAAA	in-vitro
O=c1[nH]cnc2c1ncn2[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O	ZINC000005127789	UGQMRVRMYYASKQ-CRKDRTNXSA-N	268.229	-2.269	0	50	CAAA	world
O=C(O)CCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO	ZINC000005157115	KTNVTDIFZTZBJY-RBLKWDMZSA-N	277.317	-1.609	0	50	CAAA	in-vitro
Nc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@H](O)[C@H]1O	ZINC000005161656	HDZZVAMISRMYHH-FBSDJGSXSA-N	266.257	-1.375	0	50	CAAA	
Nc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	ZINC000005162989	HDZZVAMISRMYHH-HGIWHZBTSA-N	266.257	-1.375	0	50	CAAA	
Nc1nc2c(ncnc2N)n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	ZINC000005163030	DVGWFQILDUEEGX-UUOKFMHZSA-N	282.260	-2.398	0	50	CAAA	in-vitro
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](F)[C@H]1O	ZINC000005163035	QCDAWXDDXYQEJJ-QYYRPYCUSA-N	269.236	-1.003	0	50	CAAA	biogenic
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1F	ZINC000005163038	ZGYYPTJWJBEXBC-QYYRPYCUSA-N	269.236	-1.003	0	50	CAAA	in-vitro
N[C@H]1[C@H](O)O[C@H](COS(=O)(=O)O)[C@@H](O)[C@@H]1O	ZINC000005178949	MTDHILKWIRSIHB-QZABAPFNSA-N	259.236	-3.428	0	50	CAAA	endogenous,in-man
CC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1	ZINC000005197113	NIDVTARKFBZMOT-SFKDOBOXSA-N	285.256	-2.187	0	50	CAAA	
OCCN1C(O)N(CCO)C(O)N(CCO)C1O	ZINC000005225689	MUUHPGMACVGMRY-UHFFFAOYSA-N	267.282	-4.289	0	50	CAAA	
O=Cc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1	ZINC000005234422	OLZAGZCCJJBKNZ-UJPOAAIJSA-N	284.264	-1.322	0	50	CAAA	biogenic,in-vivo
CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1OC(C)C	ZINC000005234424	CSHJQINNMOQHDM-ISUQUUIWSA-N	263.290	-1.645	0	50	CAAA	in-vitro
O=S(=O)(O)CCCCNC(CO)(CO)CO	ZINC000005273895	VFTZCDVTMZWNBF-UHFFFAOYSA-N	257.308	-2.040	0	50	CAAA	
CO[C@H]1[C@@H](O)[C@H](n2cnc3c2ncnc3N)O[C@@H]1CO	ZINC000005319055	RYAFZRROCNNRFK-IOSLPCCCSA-N	281.272	-1.326	0	50	CAAA	endogenous,in-man
CNS(=O)(=O)N1CCN(S(=O)(=O)NC)CC1	ZINC000005320006	RWPONCGNXJQCCA-UHFFFAOYSA-N	272.352	-2.468	0	50	CAAA	
Cn1c(N)nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O	ZINC000005344125	UTAIYTHAJQNQDW-KQYNXXCUSA-N	297.271	-2.676	0	50	CAAA	endogenous,in-man
O=C(NCCO)C(=O)NC[C@H]1COC2(CCCC2)O1	ZINC000005352391	WZKYCQYVVWDSLE-VIFPVBQESA-N	272.301	-1.103	0	50	CAAA	
O=C(NCCO)C(=O)NC[C@@H]1COC2(CCCC2)O1	ZINC000005352397	WZKYCQYVVWDSLE-SECBINFHSA-N	272.301	-1.103	0	50	CAAA	
O=C1NC(=O)C(CC2C(=O)NC(=O)NC2=O)C(=O)N1	ZINC000005368787	OGOQOKAXHCOJLP-UHFFFAOYSA-N	268.185	-2.659	0	50	CAAA	
O=P(O)(O)C(N1CCOCC1)P(=O)(O)O	ZINC000005376295	KVUUQMDVROTSNI-UHFFFAOYSA-N	261.107	-1.042	0	50	CAAA	
COC(=O)CCn1cnc2c1c(=O)n(C)c(=O)n2C	ZINC000005387377	SEVAXQQXPYEWBN-UHFFFAOYSA-N	266.257	-1.003	0	50	CAAA	biogenic
OC[C@H]1O[C@@H](Nc2ccc(O)cc2)[C@@H](O)[C@@H](O)[C@@H]1O	ZINC000005390832	HQAGAMCTXDPMTR-LDMBFOFVSA-N	271.269	-1.396	0	50	CAAA	
Nc1ncnc2c1[nH]c(=S)n2[C@@H]1O[C@H](CO)[C@H](O)[C@H]1O	ZINC000005395342	QILZVYQRHGBEAR-FTWQFJAYSA-N	299.312	-1.317	0	50	CAAA	
Nc1ccccc1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	ZINC000005421222	ZVFVTBSWJWONEI-GOVZDWNOSA-N	285.252	-1.460	0	50	CAAA	in-vitro
Nc1nc(=O)c2ccn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1	ZINC000005425329	JRYMOPZHXMVHTA-DAGMQNCNSA-N	282.256	-2.082	0	50	CAAA	
CC1(C)O[C@H]2[C@@H](O1)[C@@H](n1cnc(N)nc1=O)O[C@H]2CO	ZINC000005437873	JPOUCJFPOOJFME-OSMVPFSASA-N	284.272	-1.370	0	50	CAAA	
Nc1nc(SCC(=O)N[C@@H]2CCS(=O)(=O)C2)n[nH]1	ZINC000005472789	UBIGEYRFBPMMQC-RXMQYKEDSA-N	291.358	-1.218	0	50	CAAA	
Nc1nc(SCC(=O)N[C@H]2CCS(=O)(=O)C2)n[nH]1	ZINC000005472793	UBIGEYRFBPMMQC-YFKPBYRVSA-N	291.358	-1.218	0	50	CAAA	
CC(=O)NC1(CCCCC(=O)O)C(=O)NC(=N)NC1=O	ZINC000005495320	LAQZKNRGPOORDF-UHFFFAOYSA-N	284.272	-1.313	0	50	CAAA	
O=c1nc(NC2CC2)ccn1[C@H]1O[C@@H](CO)[C@@H](O)[C@H]1O	ZINC000005496494	UTWMGUDBBDLFSP-IANFPDNMSA-N	283.284	-1.571	0	50	CAAA	
O=c1nc(NC2CC2)ccn1[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O	ZINC000005496496	UTWMGUDBBDLFSP-VFRUTBLMSA-N	283.284	-1.571	0	50	CAAA	
O=C(O)c1ccc(N[C@@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@H]2O)cc1	ZINC000005589108	VXMVXDITZWJXJN-IYKVGLELSA-N	299.279	-1.403	0	50	CAAA	biogenic
CC[C@H](N)C(=O)N(CC(=O)O)C(=O)CC[C@H](N)C(=O)O	ZINC000005598951	SPLUHYDIQKURQW-BQBZGAKWSA-N	289.288	-1.644	0	50	CAAA	
O=C(CNC(=O)c1ccccc1)N1CC(=O)NC(=O)C1	ZINC000005601439	XUHDERANHFPMCA-UHFFFAOYSA-N	275.264	-1.099	0	50	CAAA	
COC(=O)CNC(=O)CCc1nnc(O)nc1O	ZINC000005610768	GVPDXTMYSXBKBW-UHFFFAOYSA-N	256.218	-1.495	0	50	CAAA	
Nc1nc(N2CCN(c3n[nH]c(N)n3)CC2)n[nH]1	ZINC000005624785	CWJVUOLZJYJHOV-UHFFFAOYSA-N	250.270	-1.586	0	50	CAAA	
CN1C(=O)C(=C(N)Cn2cncn2)C(=O)N(C)C1=O	ZINC000005626183	WCJFVEVUHCTCFN-UHFFFAOYSA-N	264.245	-1.459	0	50	CAAA	
C[C@H](O[C@H]1[C@@H](O)[C@@H](CO)O[C@@H](O)[C@H]1N)C(=O)O	ZINC000005706548	MSFSPUZXLOGKHJ-PRBAGFKUSA-N	251.235	-2.758	0	50	CAAA	in-vitro
CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)[C@H]1O	ZINC000005719585	WVGPGNPCZPYCLK-IQEPQDSISA-N	295.299	-1.496	0	50	CAAA	
COc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1	ZINC000005733445	SIXFVXJMCGPTRB-UJPOAAIJSA-N	286.280	-1.126	0	50	CAAA	biogenic,in-vitro
Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O	ZINC000005765081	DWRXFEITVBNRMK-JAGXHNFQSA-N	258.230	-2.543	0	50	CAAA	biogenic,in-vitro
Cn1cnc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O	ZINC000005783633	WJNGQIYEQLPJMN-IOSLPCCCSA-N	282.256	-2.259	0	50	CAAA	endogenous,in-man
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1Cl	ZINC000005783757	NJCXGFKPQSFZIB-RRKCRQDMSA-N	262.649	-1.169	0	50	CAAA	in-vivo
O=c1[nH]c(=O)c2nnc(N3CCOCC3)nc2[nH]1	ZINC000005789254	NUWHKWFUYSANPY-UHFFFAOYSA-N	250.218	-1.762	0	50	CAAA	biogenic
CSc1nc2ncc([C@H](O)[C@H](O)CO)nc2c(=O)[nH]1	ZINC000005807319	YMFRSBUBUSEASS-VDTYLAMSSA-N	284.297	-1.178	0	50	CAAA	
CSc1nc2ncc([C@H](O)[C@@H](O)CO)nc2c(=O)[nH]1	ZINC000005807320	YMFRSBUBUSEASS-FSPLSTOPSA-N	284.297	-1.178	0	50	CAAA	
CSc1nc2ncc([C@@H](O)[C@H](O)CO)nc2c(=O)[nH]1	ZINC000005807321	YMFRSBUBUSEASS-IYSWYEEDSA-N	284.297	-1.178	0	50	CAAA	
CSc1nc2ncc([C@@H](O)[C@@H](O)CO)nc2c(=O)[nH]1	ZINC000005807322	YMFRSBUBUSEASS-CAHLUQPWSA-N	284.297	-1.178	0	50	CAAA	
O=C(O)C[C@H](/N=c1\[nH]c2nc[nH]c2c(=O)[nH]1)C(=O)O	ZINC000005807390	AUXMMPSVSKICMP-VKHMYHEASA-N	267.201	-1.592	0	50	CAAA	
O=S(=O)(O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O	ZINC000005830072	PRDZVHCOEWJPOB-UKFBFLRUSA-N	259.236	-3.821	0	50	CAAA	endogenous,in-man
O=C(Cc1nn[nH]n1)NCCNC(=O)c1nn[nH]n1	ZINC000005908869	PHYLIKXWOMJDAL-UHFFFAOYSA-N	266.225	-3.199	0	50	CAAA	
NS(=O)(=O)c1nnc(NC(=O)CCC(=O)O)s1	ZINC000005925089	VEHPJMWKEUDKJE-UHFFFAOYSA-N	280.287	-1.011	0	50	CAAA	
Cc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(N)n1	ZINC000005931502	IQZWKGWOBPJWMX-IOSLPCCCSA-N	281.272	-1.672	0	50	CAAA	in-vitro
CNc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1	ZINC000005996572	LZCNWAXLJWBRJE-ZOQUXTDFSA-N	257.246	-2.104	0	50	CAAA	
CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O	ZINC000005998208	SXUXMRMBWZCMEN-ZOQUXTDFSA-N	258.230	-2.198	0	50	CAAA	in-vitro
CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O	ZINC000005998209	RFCQJGFZUQFYRF-ZOQUXTDFSA-N	257.246	-1.909	0	50	CAAA	in-vitro
CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c1nc(N)[nH]c2=O	ZINC000005998211	OVYNGSFVYRPRCG-KQYNXXCUSA-N	297.271	-2.033	0	50	CAAA	in-vitro
CO[C@H]1[C@@H](O)[C@H](n2cnc3c2nc(N)[nH]c3=O)O[C@@H]1CO	ZINC000005998227	UYARPHAXAJAZLU-KQYNXXCUSA-N	297.271	-2.033	0	50	CAAA	endogenous,in-man
COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	ZINC000005998706	IXOXBSCIXZEQEQ-KQYNXXCUSA-N	297.271	-1.971	0	50	CAAA	in-vitro
Cn1c2ncn(Cc3nn[nH]n3)c2c(=O)n(C)c1=O	ZINC000006025445	DXBIWYHUFMRFBF-UHFFFAOYSA-N	262.233	-2.005	0	50	CAAA	
Cc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	ZINC000006069213	FIGBCBGMUIGJBD-PNHWDRBUSA-N	266.257	-1.254	0	50	CAAA	
Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)nc1N	ZINC000006069529	ZAYHVCMSTBRABG-JXOAFFINSA-N	257.246	-2.255	0	50	CAAA	endogenous,in-man
Cn1c(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2nc1=O	ZINC000006072252	NGSRMSVXLUMDAX-KQYNXXCUSA-N	297.271	-2.676	0	50	CAAA	
Cn1cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O	ZINC000006072377	UVBYMVOUBXYSFV-XUTVFYLZSA-N	258.230	-2.772	0	50	CAAA	in-vitro
O=C(O)c1cc(=O)[nH]c(=O)n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	ZINC000006090924	FKCRAVPPBFWEJD-XVFCMESISA-N	288.212	-3.154	0	50	CAAA	endogenous,in-man
O=Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O	ZINC000006090947	MVORBLZUGBSUNB-XLPZGREQSA-N	256.214	-2.010	0	50	CAAA	
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1CO	ZINC000006090952	IPAVKOYJGUMINP-XLPZGREQSA-N	258.230	-2.330	0	50	CAAA	in-vitro
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1CO	ZINC000006090968	VQAJJNQKTRZJIQ-JXOAFFINSA-N	274.229	-3.360	0	50	CAAA	
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1F	ZINC000006090974	FHIDNBAQOFJWCA-MNCSTQPFSA-N	262.193	-2.713	0	50	CAAA	in-vitro
Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1CO	ZINC000006091149	HMUOMFLFUUHUPE-XLPZGREQSA-N	257.246	-2.042	0	50	CAAA	in-vitro
Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1C=O	ZINC000006091151	OCMSXKMNYAHJMU-JXOAFFINSA-N	271.229	-2.751	0	50	CAAA	
OC[C@H]1O[C@H](Oc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O	ZINC000006116014	NEZJDVYDSZTRFS-ZIQFBCGOSA-N	256.254	-1.135	0	50	CAAA	in-vitro
NNc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1	ZINC000006119050	RSSRMDMJEZIUJX-XVFCMESISA-N	258.234	-2.860	0	50	CAAA	
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)C[C@H]2O)c(=O)[nH]1	ZINC000006119279	OROIAVZITJBGSM-OBXARNEKSA-N	267.245	-1.658	0	50	CAAA	in-vivo
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@H](O)[C@H]2O)c(=O)[nH]1	ZINC000006119283	NYHBQMYGNKIUIF-FTWQFJAYSA-N	283.244	-2.687	0	50	CAAA	biogenic,in-vitro
CS(=O)(=O)N1CCCN(S(C)(=O)=O)CC1	ZINC000006249172	RJITXAUHRAFGDJ-UHFFFAOYSA-N	256.349	-1.087	0	50	CAAA	
Nc1ncnc2c1nc(S)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	ZINC000006277170	QILZVYQRHGBEAR-UUOKFMHZSA-N	299.312	-1.691	0	50	CAAA	
Nc1nc(NC(=S)N[C@H]2CCS(=O)(=O)C2)n[nH]1	ZINC000006279552	REIRRBXQXGMGAI-BYPYZUCNSA-N	276.347	-1.140	0	50	CAAA	
C[n+]1c(SCC(=O)O)[nH]c2c1c(=O)n(C)c(=O)n2C	ZINC000006320576	VERREKXUARXHSG-UHFFFAOYSA-O	285.305	-1.434	0	50	CAAA	
CN1C(N)=NC(=O)[C@@H]1[C@]1(O)c2ccccc2NC1=O	ZINC000006379404	OWOKLKNUVCUGKY-PRHODGIISA-N	260.253	-1.018	0	50	CAAA	
CN1C(N)=NC(=O)[C@@H]1[C@@]1(O)c2ccccc2NC1=O	ZINC000006379405	OWOKLKNUVCUGKY-PELKAZGASA-N	260.253	-1.018	0	50	CAAA	
COC(=O)c1nc2[nH]c(=O)[nH]c(=O)c2nc1C(=O)OC	ZINC000006493600	GXHSPMKMYIKAIA-UHFFFAOYSA-N	280.196	-1.420	0	50	CAAA	
Cc1cn([C@@H]2O[C@H](CO)[C@@H](F)[C@H]2O)c(=O)[nH]c1=O	ZINC000006521402	XFLCLDYCKOUGAR-JXOAFFINSA-N	260.221	-1.566	0	50	CAAA	
OC[C@H]1O[C@@H](Oc2cc(O)cc(O)c2)[C@H](O)[C@@H](O)[C@@H]1O	ZINC000006524447	WXTPOHDTGNYFSB-RMPHRYRLSA-N	288.252	-1.724	0	50	CAAA	biogenic,in-vitro
O=C(O)CCCCCN1C[C@H](O)[C@H](O)[C@H](O)[C@@H]1CO	ZINC000006562433	KTNVTDIFZTZBJY-XPXLGCRWSA-N	277.317	-1.609	0	50	CAAA	
O=C(O)CCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@@H]1CO	ZINC000006562434	KTNVTDIFZTZBJY-GAIPPQHRSA-N	277.317	-1.609	0	50	CAAA	
Nc1nc2c(ncn2[C@H]2C[C@H](N)[C@@H](CO)O2)c(=O)[nH]1	ZINC000006585348	HOQBPAWPBCAUGA-KVQBGUIXSA-N	266.261	-1.691	0	50	CAAA	in-vitro
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](F)[C@H]2O)c(=O)[nH]1	ZINC000006585355	VDOWHLFGBWKXJC-DXTOWSMRSA-N	285.235	-1.710	0	50	CAAA	
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1	ZINC000006585367	NYHBQMYGNKIUIF-FJFJXFQQSA-N	283.244	-2.687	0	50	CAAA	biogenic,in-vitro
Cc1cn2c(nc3c2c(=O)n(CC(N)=O)c(=O)n3C)o1	ZINC000006660766	CJJPZEMNRCQRAP-UHFFFAOYSA-N	277.240	-1.265	0	50	CAAA	
CS(=O)(=O)N1CCN(C(=O)CCC(=O)O)CC1	ZINC000006741282	LBAFRNDKPKEPRE-UHFFFAOYSA-N	264.303	-1.045	0	50	CAAA	
COC(=O)Cn1cnc2c1n(C)c(=O)n(C)c2=O	ZINC000006744833	CBIGMAWGOFTYPN-UHFFFAOYSA-N	252.230	-1.393	0	50	CAAA	
O=S(=O)(O)OC[C@H]1O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O	ZINC000006753370	OKUVUONOJCDUJY-RWOPYEJCSA-N	260.220	-3.394	0	50	CAAA	
CC(C)CNS(=O)(=O)[C@H]1CS(=O)(=O)C[C@H]1O	ZINC000007951912	OZFHOVZIPZKRGC-SFYZADRCSA-N	271.360	-1.280	0	50	CAAA	
CC(C)CNS(=O)(=O)[C@H]1CS(=O)(=O)C[C@@H]1O	ZINC000007951916	OZFHOVZIPZKRGC-YUMQZZPRSA-N	271.360	-1.280	0	50	CAAA	
O=S(=O)([C@@H]1CS(=O)(=O)C[C@H]1O)N1CCCC1	ZINC000007995097	RRBIVPIDNAATEK-HTQZYQBOSA-N	269.344	-1.430	0	50	CAAA	
CCOC(=O)Cn1cnc2c1n(C)c(=O)n(C)c2=O	ZINC000008401377	ROWVVEADGLXAQV-UHFFFAOYSA-N	266.257	-1.003	0	50	CAAA	
COC(=O)CCn1cnc2c1n(C)c(=O)n(C)c2=O	ZINC000008401386	BOLOFRFFZOJIIJ-UHFFFAOYSA-N	266.257	-1.003	0	50	CAAA	
N=C1N[C@H]2[C@H](COC(N)=O)NC(=N)N3CCC(O)(O)[C@]23N1	ZINC000008552277	RPQXVSUAYFXFJA-HGRQIUPRSA-N	299.291	-3.433	0	50	CAAA	endogenous,in-man
Cn1c2nc(N(CCO)CCO)[nH]c2c(=O)[nH]c1=O	ZINC000008560026	HAIKAZWMUSBXDE-UHFFFAOYSA-N	269.261	-2.259	0	50	CAAA	
O=c1ccn([C@H]2O[C@@H](CO)[C@@H](O)[C@H]2O)c(=S)[nH]1	ZINC000008575056	GJTBSTBJLVYKAU-IHBLQFBFSA-N	260.271	-1.483	0	50	CAAA	
CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H](N)[C@@H]1O	ZINC000008579841	RYSMHWILUNYBFW-VENHTOENSA-N	294.315	-1.530	0	50	CAAA	
CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H](N)[C@H]1O	ZINC000008579842	RYSMHWILUNYBFW-MCOZSMFQSA-N	294.315	-1.530	0	50	CAAA	
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)[C@@H]1O	ZINC000008580514	OIRDTQYFTABQOQ-XJCFNFQFSA-N	267.245	-1.980	0	50	CAAA	in-vitro
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@H](O)[C@@H]2O)c(=O)[nH]1	ZINC000008613125	NYHBQMYGNKIUIF-GFRUICAKSA-N	283.244	-2.687	0	50	CAAA	biogenic,in-vitro
Nc1nc2c(ncn2[C@@H]2C[C@@H](O)[C@@H](CO)O2)c(=O)[nH]1	ZINC000008613543	YKBGVTZYEHREMT-PBXRRBTRSA-N	267.245	-1.658	0	50	CAAA	
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O	ZINC000008614390	UGQMRVRMYYASKQ-PERBPWGJSA-N	268.229	-2.269	0	50	CAAA	
COCCn1c(NN)nc2c1c(=O)[nH]c(=O)n2C	ZINC000008617880	NYBZATNWTLVHLF-UHFFFAOYSA-N	254.250	-1.645	0	50	CAAA	
COCCNCCn1cnc2c1c(=O)[nH]c(=O)n2C	ZINC000008642328	DDPBRDUFSUHSTO-UHFFFAOYSA-N	267.289	-1.341	0	50	CAAA	biogenic
O=c1[nH]cnc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)[C@H]1O	ZINC000008652273	UGQMRVRMYYASKQ-WDHZHIADSA-N	268.229	-2.269	0	50	CAAA	biogenic,in-vitro
O=c1[nH]cnc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O	ZINC000008652274	UGQMRVRMYYASKQ-HUEBKHCJSA-N	268.229	-2.269	0	50	CAAA	biogenic,in-vitro
Cc1cn2c(nc3c2c(=O)[nH]c(=O)n3C)n1CCO	ZINC000008656795	ORILDYLJKFGUJX-UHFFFAOYSA-N	263.257	-1.023	0	50	CAAA	
O=c1nc(N2CCOCC2)nc(N2CCOCC2)[nH]1	ZINC000008768504	ITWXPXDYRAKSPM-UHFFFAOYSA-N	267.289	-1.162	0	50	CAAA	
CN1C(=O)N(C)[C@@H](NNC(=N)N)[C@H]1NNC(=N)N	ZINC000008817794	SCGQBRLKIMAQBJ-ZXZARUISSA-N	258.290	-3.389	0	50	CAAA	
C[C@]1(NC(=S)N(CCO)CCO)CCS(=O)(=O)C1	ZINC000008830066	IJMDHAMSOVFTCF-JTQLQIEISA-N	296.414	-1.275	0	50	CAAA	
C[C@@]1(NC(=S)N(CCO)CCO)CCS(=O)(=O)C1	ZINC000008830067	IJMDHAMSOVFTCF-SNVBAGLBSA-N	296.414	-1.275	0	50	CAAA	
Nc1nc2c([nH]c(=O)n2[C@@H]2O[C@H](CO)[C@H](O)[C@@H]2O)c(=O)[nH]1	ZINC000008830749	FPGSEBKFEJEOSA-VCAJRUBLSA-N	299.243	-3.393	0	50	CAAA	in-vitro
Nc1nc2c([nH]c(=O)n2[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1	ZINC000008830751	FPGSEBKFEJEOSA-AJFJRRQVSA-N	299.243	-3.393	0	50	CAAA	in-vitro
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	ZINC000008855117	UGQMRVRMYYASKQ-KQYNXXCUSA-N	268.229	-2.269	0	50	CAAA	endogenous,fda
O=c1ccn([C@@H]2O[C@@H](CO)[C@@H](O)[C@H]2O)c(=S)[nH]1	ZINC000008869285	GJTBSTBJLVYKAU-MLQRGLMKSA-N	260.271	-1.483	0	50	CAAA	
O=c1ccn([C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c(=S)[nH]1	ZINC000008869287	GJTBSTBJLVYKAU-UCVXFZOQSA-N	260.271	-1.483	0	50	CAAA	
O=c1ccn([C@@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c(=S)[nH]1	ZINC000008869288	GJTBSTBJLVYKAU-VXUIKNBNSA-N	260.271	-1.483	0	50	CAAA	
Cc1[nH]c(=O)[nH]c(=O)c1S(=O)(=O)Nc1nonc1N	ZINC000008892435	VSCLYEVLJJZSFS-UHFFFAOYSA-N	288.245	-1.862	0	50	CAAA	
